Time	Press	Temp	RH	Alt	Dewp	Dir
272	-2.3	26.6	-5.4	-75.43010	37.83418	2332.4
271	-0.1	28.0	-4.8	-75.42978	37.83417	2337.3
271	1.9	29.0	-4.2	-75.42946	37.83418	2342.2
270	3.0	28.8	-4.1	-75.42913	37.83421	2346.3
269	2.6	28.2	-4.3	-75.42881	37.83424	2350.7
269	1.7	27.7	-3.9	-75.42849	37.83426	2355.0
268	1.8	27.5	-4.0	-75.42817	37.83428	2358.9
267	2.2	26.4	-3.9	-75.42787	37.83430	2362.8
266	2.3	24.9	-4.0	-75.42758	37.83432	2366.7
266	2.2	23.8	-4.0	-75.42731	37.83434	2370.8
265	1.8	23.4	-4.3	-75.42705	37.83436	2374.7
265	1.7	23.5	-4.4	-75.42679	37.83438	2379.1
264	2.0	23.5	-4.2	-75.42652	37.83440	2383.3
264	2.0	23.4	-4.6	-75.42626	37.83442	2388.4
263	2.0	23.4	-4.9	-75.42600	37.83443	2393.0
263	2.5	23.4	-4.9	-75.42573	37.83445	2398.0
263	3.2	23.3	-5.1	-75.42547	37.83448	2403.0
262	3.9	23.3	-4.9	-75.42520	37.83451	2408.0
262	4.1	23.3	-4.1	-75.42494	37.83455	2412.1
262	4.0	23.1	-3.8	-75.42468	37.83459	2415.6
261	3.9	22.6	-4.1	-75.42441	37.83462	2418.9
261	3.5	22.4	-4.6	-75.42416	37.83465	2423.6
260	3.3	22.2	-4.8	-75.42391	37.83468	2428.6
260	3.7	22.1	-4.7	-75.42366	37.83471	2433.4
260	3.7	22.1	-4.7	-75.42341	37.83474	2438.2
260	3.8	21.9	-4.5	-75.42316	37.83478	2442.4
259	3.5	21.7	-4.4	-75.42291	37.83481	2446.6
259	3.2	21.6	-4.7	-75.42267	37.83484	2451.5
259	3.0	21.6	-4.6	-75.42242	37.83486	2456.1
259	3.7	21.5	-5.1	-75.42218	37.83489	2460.9
259	4.8	21.4	-5.1	-75.42193	37.83493	2466.0
259	6.2	22.1	-5.8	-75.42168	37.83498	2471.5
259	6.8	23.5	-5.0	-75.42142	37.83504	2476.2
259	7.2	25.1	-4.4	-75.42114	37.83510	2480.4
259	6.9	26.9	-4.8	-75.42084	37.83517	2484.9
259	6.2	27.8	-5.1	-75.42052	37.83523	2490.2
259	5.2	27.8	-4.8	-75.42020	37.83528	2495.6
259	4.9	27.3	-4.4	-75.41988	37.83533	2500.2
259	4.5	27.1	-4.7	-75.41957	37.83537	2504.6
258	4.3	26.6	-4.6	-75.41926	37.83540	2508.9
258	4.0	26.4	-4.2	-75.41895	37.83544	2514.0
258	3.1	26.0	-4.3	-75.41866	37.83547	2517.8
258	2.6	24.8	-4.7	-75.41837	37.83549	2522.1
258	2.3	23.5	-4.9	-75.41810	37.83551	2527.3
258	2.7	22.1	-4.7	-75.41784	37.83553	2532.2
258	4.0	20.9	-4.8	-75.41761	37.83556	2537.2
258	5.6	20.4	-4.8	-75.41737	37.83560	2541.8
257	7.0	20.8	-4.6	-75.41714	37.83567	2546.4
257	8.2	21.6	-4.6	-75.41691	37.83574	2551.0
257	8.6	23.1	-4.6	-75.41665	37.83581	2555.5
257	8.4	24.2	-4.7	-75.41638	37.83589	2559.7
256	8.2	25.4	-4.6	-75.41610	37.83597	2564.5
256	7.6	26.3	-4.6	-75.41580	37.83604	2569.0
256	6.8	27.0	-4.9	-75.41549	37.83611	2574.4
255	6.0	27.1	-4.9	-75.41518	37.83616	2579.3
255	5.3	26.7	-4.8	-75.41487	37.83621	2584.6
255	4.4	26.3	-5.1	-75.41457	37.83625	2589.6
255	3.7	25.7	-5.4	-75.41427	37.83629	2594.9
255	3.3	24.6	-5.4	-75.41399	37.83632	2600.9
255	3.4	22.9	-5.4	-75.41372	37.83634	2606.2
255	4.2	21.3	-4.9	-75.41348	37.83638	2611.1
255	5.9	20.3	-4.4	-75.41325	37.83642	2615.5
255	8.3	20.1	-4.6	-75.41303	37.83649	2620.0
255	10.1	21.4	-4.8	-75.41279	37.83658	2624.8
255	10.5	23.1	-4.8	-75.41254	37.83668	2629.6
255	9.9	24.4	-5.0	-75.41227	37.83677	2634.8
256	8.9	25.4	-5.3	-75.41199	37.83686	2640.5
256	8.0	26.1	-4.9	-75.41169	37.83693	2645.4
256	7.2	26.8	-4.8	-75.41138	37.83700	2650.8
257	6.0	27.2	-4.6	-75.41107	37.83706	2655.5
257	4.9	27.0	-5.1	-75.41076	37.83710	2660.7
257	4.6	26.2	-5.2	-75.41046	37.83714	2665.7
257	4.6	25.8	-5.5	-75.41016	37.83718	2671.3
257	4.5	25.5	-5.6	-75.40987	37.83722	2676.5
257	4.3	25.5	-5.6	-75.40958	37.83726	2682.5
257	4.0	25.4	-5.2	-75.40929	37.83730	2687.8
257	3.8	25.5	-4.7	-75.40900	37.83733	2692.2
257	3.6	25.7	-4.8	-75.40871	37.83736	2697.3
257	3.9	25.8	-5.6	-75.40842	37.83739	2702.3
257	4.3	25.4	-6.5	-75.40813	37.83743	2708.7
257	4.8	24.7	-7.3	-75.40784	37.83747	2715.8
256	5.5	23.9	-8.0	-75.40757	37.83751	2723.2
256	6.8	23.2	-8.1	-75.40731	37.83757	2731.2
256	8.1	23.9	-8.0	-75.40704	37.83763	2739.3
256	9.2	25.4	-7.1	-75.40677	37.83772	2746.5
255	9.7	27.2	-5.4	-75.40647	37.83781	2752.4
255	10.1	28.7	-4.3	-75.40615	37.83790	2756.7
254	10.3	29.3	-5.0	-75.40581	37.83799	2761.8
254	10.2	28.9	-5.7	-75.40548	37.83809	2767.3
254	9.9	28.9	-6.7	-75.40515	37.83818	2773.8
254	8.9	28.5	-7.4	-75.40483	37.83826	2781.1
253	7.3	27.6	-6.5	-75.40450	37.83833	2788.0
253	5.9	26.3	-5.4	-75.40420	37.83839	2793.8
253	4.6	25.0	-5.5	-75.40390	37.83843	2799.4
252	4.3	24.5	-6.1	-75.40363	37.83847	2805.5
252	5.2	25.8	-7.0	-75.40335	37.83852	2812.1
251	6.3	27.8	-7.4	-75.40304	37.83857	2819.5
251	7.6	28.6	-6.9	-75.40272	37.83863	2826.5
250	9.3	28.4	-6.1	-75.40239	37.83871	2833.1
250	11.5	28.3	-5.3	-75.40207	37.83880	2838.9
250	13.3	28.5	-4.8	-75.40174	37.83892	2843.5
249	13.5	28.5	-5.4	-75.40142	37.83905	2849.0
249	12.5	29.1	-6.0	-75.40110	37.83917	2854.7
249	12.1	29.9	-6.2	-75.40076	37.83928	2860.9
248	12.1	29.4	-5.9	-75.40042	37.83939	2866.8
248	12.0	27.9	-5.2	-75.40010	37.83950	2872.0
248	12.0	25.9	-4.0	-75.39980	37.83960	2876.2
248	12.1	24.3	-4.0	-75.39952	37.83971	2880.3
248	11.8	24.2	-5.1	-75.39925	37.83982	2885.3
248	11.7	25.7	-5.7	-75.39897	37.83993	2890.9
249	12.4	27.5	-5.7	-75.39867	37.84004	2896.8
249	13.1	29.0	-5.0	-75.39835	37.84015	2901.5
249	13.0	30.4	-4.2	-75.39800	37.84027	2905.4
250	11.7	31.3	-4.6	-75.39765	37.84038	2910.2
250	10.1	31.4	-5.4	-75.39729	37.84048	2915.6
251	8.7	30.7	-5.9	-75.39693	37.84057	2921.6
251	7.6	29.9	-5.3	-75.39659	37.84063	2926.8
252	6.9	29.1	-4.3	-75.39625	37.84070	2930.8
252	6.1	28.4	-4.7	-75.39593	37.84075	2935.3
253	5.9	27.2	-5.8	-75.39561	37.84080	2941.0
253	6.8	26.2	-6.6	-75.39531	37.84085	2948.0
253	8.6	26.1	-6.7	-75.39502	37.84092	2954.8
253	10.1	26.6	-6.1	-75.39473	37.84101	2961.0
254	11.5	27.4	-5.3	-75.39442	37.84111	2966.4
254	11.4	29.5	-6.1	-75.39410	37.84122	2972.5
254	10.2	30.5	-6.4	-75.39375	37.84132	2979.0
254	8.8	30.1	-5.5	-75.39340	37.84140	2984.7
254	7.0	29.2	-5.5	-75.39305	37.84147	2990.4
254	5.9	27.7	-5.0	-75.39273	37.84152	2995.4
253	5.3	26.2	-4.5	-75.39243	37.84157	3000.1
253	5.8	25.0	-4.1	-75.39215	37.84162	3004.2
253	6.9	25.1	-4.7	-75.39187	37.84167	3008.3
253	7.1	25.3	-4.9	-75.39158	37.84173	3012.7
253	7.1	25.2	-4.6	-75.39130	37.84180	3017.7
252	7.3	24.8	-4.6	-75.39102	37.84186	3022.1
252	8.0	24.6	-4.7	-75.39074	37.84193	3027.0
252	9.0	24.8	-4.9	-75.39047	37.84201	3031.6
252	9.9	24.8	-4.6	-75.39019	37.84210	3036.1
252	10.1	24.7	-4.2	-75.38990	37.84219	3040.2
253	9.9	24.4	-4.2	-75.38963	37.84228	3043.8
253	9.4	24.0	-5.0	-75.38935	37.84237	3048.9
253	8.8	24.1	-5.0	-75.38908	37.84245	3054.0
254	8.0	24.4	-4.7	-75.38881	37.84252	3058.7
254	7.5	24.7	-4.7	-75.38853	37.84259	3063.5
254	7.0	25.1	-5.4	-75.38825	37.84266	3069.2
255	6.8	25.4	-5.6	-75.38796	37.84272	3074.9
255	6.6	25.6	-5.2	-75.38767	37.84278	3080.3
256	6.0	25.7	-4.8	-75.38737	37.84283	3084.4
257	5.4	26.2	-5.3	-75.38708	37.84288	3089.7
257	5.4	26.7	-5.4	-75.38677	37.84293	3095.4
257	5.5	27.7	-5.2	-75.38646	37.84298	3100.7
258	5.5	28.5	-5.0	-75.38614	37.84302	3106.0
258	5.2	29.2	-4.9	-75.38581	37.84307	3111.2
258	5.3	30.1	-4.4	-75.38546	37.84312	3115.9
258	5.6	30.7	-4.6	-75.38511	37.84317	3120.2
258	5.8	30.9	-4.8	-75.38476	37.84322	3124.9
258	6.2	30.5	-4.8	-75.38441	37.84328	3129.7
257	6.2	30.2	-5.0	-75.38407	37.84333	3134.8
257	6.1	29.9	-5.2	-75.38373	37.84339	3139.7
256	5.9	30.1	-5.4	-75.38338	37.84344	3144.8
256	6.1	30.9	-5.1	-75.38303	37.84350	3149.9
255	6.3	31.7	-4.6	-75.38267	37.84355	3154.4
254	6.9	32.5	-4.6	-75.38231	37.84361	3159.2
253	7.6	32.9	-5.0	-75.38193	37.84368	3164.5
253	8.7	32.5	-5.4	-75.38156	37.84376	3170.1
252	10.7	31.4	-5.3	-75.38120	37.84385	3175.5
251	12.8	30.5	-4.9	-75.38084	37.84396	3180.4
251	13.7	29.4	-4.6	-75.38051	37.84408	3184.6
251	13.3	29.1	-5.0	-75.38019	37.84421	3190.4
250	13.4	29.8	-4.9	-75.37986	37.84433	3195.1
250	13.6	29.9	-5.0	-75.37952	37.84445	3199.8
250	13.2	29.1	-4.9	-75.37918	37.84458	3204.6
250	12.4	27.9	-4.7	-75.37886	37.84469	3209.4
250	11.8	26.4	-5.4	-75.37856	37.84480	3214.6
250	11.2	26.4	-5.8	-75.37826	37.84490	3220.4
250	10.8	26.6	-5.1	-75.37797	37.84500	3225.1
250	10.3	26.8	-4.7	-75.37766	37.84509	3229.6
251	9.0	27.3	-4.9	-75.37736	37.84518	3234.4
251	7.5	28.2	-5.2	-75.37704	37.84525	3239.7
251	6.9	29.3	-4.8	-75.37671	37.84531	3244.7
252	6.9	30.1	-4.3	-75.37637	37.84536	3249.2
252	6.9	30.6	-5.0	-75.37602	37.84542	3253.6
252	7.2	31.1	-6.1	-75.37567	37.84548	3260.2
253	8.0	31.8	-6.5	-75.37531	37.84555	3266.5
253	9.1	32.4	-5.9	-75.37494	37.84563	3272.0
253	9.8	33.0	-4.9	-75.37456	37.84572	3276.7
253	10.4	33.8	-4.8	-75.37418	37.84581	3281.5
254	11.1	33.7	-4.8	-75.37379	37.84591	3286.6
254	11.9	33.1	-5.4	-75.37341	37.84601	3291.9
254	12.8	31.8	-6.3	-75.37304	37.84613	3298.2
254	12.6	30.0	-5.6	-75.37269	37.84625	3303.5
253	11.3	28.6	-5.5	-75.37237	37.84636	3309.1
253	9.7	28.0	-5.4	-75.37206	37.84645	3315.0
253	8.0	28.4	-4.9	-75.37174	37.84653	3319.7
253	6.2	29.6	-5.4	-75.37141	37.84659	3325.1
253	6.1	31.4	-5.7	-75.37106	37.84664	3331.1
252	6.6	32.4	-5.5	-75.37069	37.84669	3336.8
252	7.7	33.2	-5.2	-75.37031	37.84676	3342.1
252	8.7	33.7	-5.2	-75.36993	37.84683	3347.5
252	9.5	33.4	-5.0	-75.36955	37.84691	3352.7
252	10.6	33.1	-4.9	-75.36917	37.84701	3357.2
251	11.6	33.1	-4.9	-75.36879	37.84711	3362.1
251	12.4	33.7	-5.4	-75.36841	37.84722	3367.6
251	12.9	33.4	-6.2	-75.36803	37.84733	3373.8
251	13.3	32.1	-6.2	-75.36766	37.84745	3380.1
250	13.1	30.1	-5.6	-75.36731	37.84757	3385.5
250	12.9	28.2	-4.8	-75.36699	37.84769	3390.4
250	12.3	26.8	-4.7	-75.36668	37.84780	3395.3
250	11.5	26.1	-5.3	-75.36639	37.84791	3400.5
250	10.9	26.2	-6.1	-75.36610	37.84801	3407.0
249	10.6	26.3	-5.6	-75.36581	37.84810	3412.7
249	10.2	26.6	-5.4	-75.36551	37.84820	3417.6
249	9.3	27.2	-5.6	-75.36520	37.84828	3423.1
249	8.4	28.5	-5.8	-75.36488	37.84836	3428.3
249	8.0	30.1	-5.7	-75.36455	37.84843	3434.3
249	8.6	31.9	-5.8	-75.36419	37.84850	3439.8
249	10.1	32.4	-5.0	-75.36382	37.84859	3445.1
248	11.6	32.4	-4.4	-75.36345	37.84869	3449.7
248	13.4	31.9	-5.5	-75.36308	37.84880	3455.2
248	14.4	30.6	-6.6	-75.36273	37.84893	3461.7
248	14.1	29.6	-6.9	-75.36239	37.84907	3468.6
248	13.5	29.0	-6.8	-75.36206	37.84920	3475.2
248	12.7	28.2	-6.2	-75.36173	37.84932	3481.4
248	11.3	27.3	-5.4	-75.36142	37.84942	3487.6
247	10.1	26.3	-5.5	-75.36112	37.84952	3493.3
247	9.3	26.2	-5.9	-75.36083	37.84960	3499.2
247	10.6	26.1	-6.7	-75.36054	37.84969	3505.8
247	12.5	26.4	-7.0	-75.36024	37.84979	3513.0
247	14.7	28.1	-6.8	-75.35993	37.84992	3520.0
247	16.1	30.3	-6.9	-75.35960	37.85006	3527.2
246	16.0	32.3	-6.1	-75.35924	37.85020	3533.2
246	14.7	34.0	-4.9	-75.35885	37.85034	3538.7
246	12.7	35.3	-5.1	-75.35845	37.85046	3543.8
246	10.8	34.8	-6.1	-75.35805	37.85056	3549.9
246	9.6	32.7	-7.1	-75.35766	37.85065	3557.0
246	10.5	30.0	-7.2	-75.35731	37.85074	3564.6
246	12.2	27.8	-6.9	-75.35699	37.85085	3571.9
246	13.9	27.0	-6.1	-75.35669	37.85096	3578.2
246	15.5	26.8	-5.1	-75.35638	37.85110	3583.7
246	16.8	27.2	-5.2	-75.35608	37.85125	3588.6
245	17.7	28.5	-5.6	-75.35576	37.85141	3593.9
245	17.2	30.5	-5.6	-75.35542	37.85157	3599.7
245	15.5	32.4	-6.0	-75.35506	37.85172	3605.5
244	13.3	33.4	-5.3	-75.35468	37.85184	3610.4
244	11.4	33.2	-4.7	-75.35430	37.85195	3615.0
244	10.1	31.7	-4.3	-75.35393	37.85204	3619.4
244	10.3	29.5	-4.7	-75.35358	37.85213	3623.7
243	11.5	27.6	-4.9	-75.35326	37.85223	3628.2
243	13.1	26.2	-5.4	-75.35296	37.85234	3633.5
243	14.9	26.1	-5.1	-75.35267	37.85246	3638.2
243	16.3	27.1	-4.9	-75.35237	37.85261	3643.2
243	17.0	28.3	-4.7	-75.35205	37.85276	3648.0
243	17.1	29.2	-4.5	-75.35173	37.85292	3653.2
243	17.3	29.5	-4.7	-75.35139	37.85307	3657.4
243	17.6	29.5	-5.4	-75.35105	37.85323	3662.3
243	17.1	29.0	-5.8	-75.35072	37.85339	3668.4
243	16.4	28.2	-5.0	-75.35040	37.85354	3673.7
243	15.3	27.5	-4.6	-75.35009	37.85369	3678.7
244	14.0	26.6	-5.5	-75.34978	37.85382	3684.0
244	12.9	26.1	-6.4	-75.34949	37.85394	3690.2
244	12.4	26.6	-6.9	-75.34919	37.85405	3696.8
244	11.6	28.0	-7.0	-75.34888	37.85415	3703.8
244	10.7	29.6	-6.7	-75.34855	37.85425	3710.7
244	10.5	31.3	-5.9	-75.34820	37.85434	3716.4
244	11.1	32.8	-5.5	-75.34783	37.85443	3722.1
244	13.0	33.1	-5.7	-75.34745	37.85454	3727.8
244	14.2	32.7	-5.5	-75.34707	37.85467	3733.5
245	15.4	32.0	-5.4	-75.34670	37.85480	3738.8
245	16.6	30.9	-5.4	-75.34634	37.85495	3744.1
245	17.4	29.5	-5.1	-75.34600	37.85511	3749.1
245	17.0	28.4	-5.5	-75.34568	37.85526	3754.6
245	16.7	28.0	-5.7	-75.34536	37.85542	3760.9
245	16.2	27.8	-5.3	-75.34505	37.85557	3766.6
245	15.3	27.2	-5.0	-75.34474	37.85571	3771.5
245	13.8	26.5	-5.0	-75.34444	37.85584	3776.4
245	12.4	26.4	-5.3	-75.34414	37.85595	3781.7
245	11.6	26.8	-5.7	-75.34385	37.85605	3788.0
245	11.1	27.1	-5.6	-75.34354	37.85615	3793.7
245	10.5	27.4	-5.1	-75.34323	37.85624	3798.4
246	10.2	28.0	-4.5	-75.34291	37.85634	3802.4
246	9.6	28.0	-4.5	-75.34259	37.85642	3807.3
246	9.7	28.2	-4.6	-75.34227	37.85650	3811.4
246	10.3	27.9	-5.0	-75.34195	37.85659	3816.2
246	10.7	27.7	-5.4	-75.34164	37.85669	3821.6
246	11.6	27.4	-6.3	-75.34133	37.85679	3827.4
246	12.9	27.2	-6.4	-75.34102	37.85690	3833.6
245	14.4	27.5	-6.2	-75.34071	37.85703	3839.9
245	16.3	28.4	-6.5	-75.34039	37.85717	3846.3
245	17.5	29.7	-6.3	-75.34006	37.85733	3852.7
245	17.5	31.3	-5.8	-75.33971	37.85749	3858.4
245	16.5	32.9	-5.2	-75.33934	37.85765	3863.7
244	14.9	33.4	-4.6	-75.33896	37.85779	3868.5
244	13.2	33.3	-4.7	-75.33857	37.85791	3873.6
244	11.7	32.3	-5.7	-75.33820	37.85802	3879.0
244	10.9	30.1	-6.2	-75.33785	37.85812	3885.4
243	11.4	27.5	-5.7	-75.33752	37.85822	3890.9
243	13.2	25.6	-5.9	-75.33723	37.85833	3897.5
243	15.2	24.7	-5.0	-75.33695	37.85846	3902.9
243	17.2	25.0	-4.2	-75.33667	37.85861	3907.3
243	18.9	26.7	-5.5	-75.33638	37.85877	3912.6
243	18.6	28.7	-6.6	-75.33606	37.85895	3918.9
243	16.6	29.8	-6.9	-75.33573	37.85911	3925.7
244	13.8	30.2	-6.7	-75.33539	37.85924	3932.2
244	11.9	29.6	-5.7	-75.33504	37.85936	3938.4
244	10.6	29.0	-5.5	-75.33471	37.85946	3943.5
245	10.4	28.4	-5.3	-75.33438	37.85955	3948.7
246	11.1	27.5	-5.2	-75.33407	37.85964	3954.2
246	12.6	26.8	-5.6	-75.33376	37.85975	3959.9
247	15.1	27.0	-6.1	-75.33345	37.85987	3965.8
247	16.7	28.7	-6.0	-75.33312	37.86002	3971.8
248	17.0	31.3	-5.8	-75.33278	37.86017	3977.6
249	16.2	33.3	-6.0	-75.33241	37.86032	3983.4
250	13.4	34.1	-5.9	-75.33202	37.86046	3988.9
250	10.9	35.2	-5.1	-75.33163	37.86057	3993.6
251	8.8	35.7	-4.9	-75.33122	37.86065	3998.5
252	7.8	34.5	-5.2	-75.33082	37.86072	4003.6
253	8.4	32.9	-5.4	-75.33044	37.86079	4008.8
253	9.0	32.6	-5.1	-75.33008	37.86087	4014.4
254	9.3	33.2	-5.2	-75.32970	37.86095	4019.1
255	9.0	33.9	-5.3	-75.32931	37.86103	4024.5
255	8.6	33.6	-4.6	-75.32893	37.86111	4029.4
256	7.9	33.2	-4.1	-75.32856	37.86118	4033.7
256	7.1	32.8	-4.2	-75.32818	37.86125	4038.0
257	7.2	32.3	-4.9	-75.32781	37.86131	4043.2
257	7.2	32.2	-5.5	-75.32745	37.86137	4048.5
258	7.2	32.3	-5.2	-75.32708	37.86144	4053.7
258	7.3	32.3	-4.7	-75.32671	37.86151	4058.0
259	7.0	32.7	-4.8	-75.32634	37.86157	4062.8
259	6.5	32.8	-5.1	-75.32597	37.86163	4068.3
259	6.3	32.6	-5.4	-75.32560	37.86169	4073.2
259	5.9	33.0	-5.5	-75.32523	37.86174	4078.9
260	5.6	33.3	-5.6	-75.32485	37.86179	4084.8
260	5.5	33.5	-5.5	-75.32448	37.86184	4090.2
260	5.7	33.4	-4.8	-75.32409	37.86189	4095.3
260	5.5	32.9	-4.4	-75.32372	37.86194	4099.6
260	5.1	32.1	-4.8	-75.32335	37.86199	4104.9
260	5.2	31.6	-5.4	-75.32300	37.86203	4110.3
260	5.7	31.4	-5.8	-75.32264	37.86208	4116.4
260	6.2	31.4	-5.8	-75.32229	37.86213	4122.6
260	6.2	31.5	-5.0	-75.32193	37.86219	4127.6
259	5.6	31.7	-5.3	-75.32157	37.86224	4132.8
259	5.3	32.5	-6.0	-75.32121	37.86229	4138.6
259	5.2	33.7	-6.1	-75.32083	37.86234	4144.7
259	5.6	35.0	-5.3	-75.32044	37.86239	4149.9
258	6.1	36.2	-4.9	-75.32003	37.86244	4154.6
258	7.1	37.3	-5.1	-75.31960	37.86251	4159.7
257	8.1	37.7	-5.3	-75.31918	37.86258	4164.9
257	8.8	37.4	-5.0	-75.31875	37.86266	4169.8
257	9.2	37.2	-4.5	-75.31832	37.86275	4174.7
256	9.8	37.0	-4.6	-75.31790	37.86284	4179.5
256	10.3	36.6	-4.7	-75.31748	37.86293	4184.1
256	10.5	36.4	-5.2	-75.31707	37.86303	4189.5
256	10.4	36.4	-5.2	-75.31666	37.86313	4194.7
255	10.2	36.6	-5.1	-75.31625	37.86322	4199.8
255	10.4	36.9	-5.3	-75.31583	37.86331	4205.3
255	10.2	36.9	-4.9	-75.31541	37.86340	4210.0
255	10.5	36.7	-4.6	-75.31499	37.86350	4214.5
255	10.5	36.7	-4.5	-75.31458	37.86359	4218.6
254	10.6	37.0	-4.8	-75.31416	37.86369	4223.4
254	10.3	37.2	-5.2	-75.31374	37.86378	4228.3
254	10.2	37.2	-5.4	-75.31332	37.86388	4233.8
254	10.0	37.4	-5.3	-75.31289	37.86397	4238.7
254	10.1	37.4	-5.1	-75.31246	37.86406	4244.2
254	10.2	37.4	-4.8	-75.31204	37.86415	4248.7
254	10.5	37.3	-5.0	-75.31161	37.86424	4253.8
254	10.8	37.1	-5.0	-75.31119	37.86434	4258.8
254	11.0	36.6	-5.4	-75.31077	37.86444	4264.2
254	11.0	36.4	-5.2	-75.31036	37.86454	4269.6
254	10.9	36.6	-5.0	-75.30995	37.86463	4274.7
254	10.8	37.2	-4.7	-75.30952	37.86473	4279.5
254	10.8	37.7	-4.6	-75.30910	37.86483	4284.3
254	10.8	38.0	-4.5	-75.30866	37.86493	4288.8
254	10.9	37.7	-5.1	-75.30823	37.86503	4293.6
254	11.2	37.3	-5.2	-75.30781	37.86513	4298.8
254	11.2	37.2	-5.4	-75.30739	37.86523	4304.4
254	11.3	37.4	-5.2	-75.30697	37.86533	4309.4
254	11.5	38.0	-5.0	-75.30654	37.86543	4314.4
254	11.6	38.3	-4.9	-75.30610	37.86553	4319.7
254	11.6	38.4	-4.8	-75.30567	37.86564	4324.5
254	11.7	38.2	-5.4	-75.30523	37.86574	4329.8
254	11.7	37.8	-5.3	-75.30480	37.86585	4335.5
254	11.7	37.8	-5.2	-75.30438	37.86596	4340.6
254	11.4	38.2	-4.8	-75.30395	37.86606	4345.2
255	10.1	39.0	-5.9	-75.30351	37.86615	4350.7
255	8.5	39.1	-6.8	-75.30306	37.86623	4357.6
255	7.1	37.8	-6.5	-75.30262	37.86630	4364.6
255	6.7	35.6	-5.6	-75.30220	37.86635	4370.7
255	7.8	33.4	-5.6	-75.30181	37.86641	4376.3
255	9.4	32.5	-5.9	-75.30145	37.86649	4381.9
255	11.0	32.7	-5.3	-75.30108	37.86659	4387.5
255	12.4	34.4	-4.8	-75.30070	37.86670	4392.5
255	12.5	36.6	-5.0	-75.30030	37.86681	4397.7
254	11.7	38.6	-6.0	-75.29987	37.86692	4403.2
254	10.0	39.0	-6.1	-75.29942	37.86702	4409.3
254	7.9	38.2	-6.0	-75.29898	37.86710	4415.5
254	6.7	36.3	-6.5	-75.29855	37.86716	4421.6
254	6.7	34.5	-5.7	-75.29815	37.86722	4427.7
254	7.6	33.3	-5.0	-75.29777	37.86728	4433.0
254	9.5	32.2	-5.4	-75.29741	37.86736	4438.4
255	11.3	32.1	-5.4	-75.29704	37.86746	4443.8
255	12.3	32.7	-4.9	-75.29668	37.86756	4448.7
255	13.0	33.9	-4.6	-75.29631	37.86768	4453.3
255	12.8	35.1	-4.7	-75.29591	37.86780	4457.9
256	12.0	36.0	-5.1	-75.29550	37.86791	4462.5
256	10.8	37.3	-5.3	-75.29509	37.86802	4468.0
257	10.3	38.7	-5.1	-75.29465	37.86811	4473.5
257	10.0	39.5	-4.9	-75.29420	37.86820	4478.2
258	9.1	39.6	-5.4	-75.29375	37.86829	4483.6
258	7.5	38.5	-5.7	-75.29330	37.86836	4489.6
259	5.8	37.3	-5.1	-75.29287	37.86842	4495.1
259	4.4	36.3	-4.7	-75.29245	37.86846	4499.9
260	3.8	35.8	-4.5	-75.29204	37.86849	4504.1
260	4.3	35.8	-5.0	-75.29164	37.86852	4508.6
260	4.6	36.6	-4.8	-75.29123	37.86856	4513.6
260	4.6	37.5	-4.9	-75.29081	37.86860	4518.6
260	4.6	37.7	-4.8	-75.29038	37.86865	4523.8
260	4.8	37.6	-4.9	-75.28996	37.86869	4528.7
260	5.8	37.4	-5.1	-75.28953	37.86874	4533.7
260	7.1	37.4	-4.9	-75.28910	37.86880	4538.9
260	8.2	38.1	-5.1	-75.28867	37.86887	4543.8
260	8.4	38.5	-5.9	-75.28823	37.86894	4549.3
259	7.4	38.0	-5.4	-75.28779	37.86902	4554.8
259	5.9	37.9	-5.4	-75.28735	37.86907	4560.0
259	4.3	37.3	-6.5	-75.28693	37.86912	4565.8
258	4.0	35.3	-6.9	-75.28652	37.86915	4572.3
258	5.9	33.3	-6.5	-75.28613	37.86920	4579.1
258	8.0	32.2	-5.1	-75.28577	37.86926	4584.7
257	9.7	31.6	-4.2	-75.28541	37.86934	4589.0
257	11.8	31.7	-4.5	-75.28506	37.86945	4593.4
257	12.5	32.8	-5.7	-75.28469	37.86956	4598.6
257	11.8	34.4	-6.1	-75.28431	37.86967	4604.8
257	11.0	35.6	-6.2	-75.28391	37.86977	4611.6
257	10.4	37.1	-5.6	-75.28350	37.86987	4617.3
257	9.4	38.8	-5.8	-75.28306	37.86996	4622.8
257	7.8	39.4	-5.6	-75.28262	37.87003	4628.4
257	5.8	38.6	-5.9	-75.28217	37.87009	4634.3
257	4.8	36.6	-5.2	-75.28174	37.87013	4639.7
257	4.9	34.5	-4.6	-75.28134	37.87017	4644.3
257	5.7	32.5	-5.7	-75.28097	37.87022	4649.5
257	7.4	31.8	-6.8	-75.28061	37.87028	4656.1
257	8.6	33.2	-6.8	-75.28024	37.87036	4663.0
258	8.6	35.8	-5.6	-75.27985	37.87043	4669.0
258	8.3	38.6	-5.1	-75.27943	37.87051	4674.2
258	8.2	40.1	-4.9	-75.27898	37.87059	4679.1
258	8.6	40.6	-5.1	-75.27852	37.87066	4684.0
258	9.2	40.6	-4.7	-75.27806	37.87074	4688.5
258	9.7	41.2	-4.1	-75.27759	37.87082	4693.1
259	10.3	41.5	-5.2	-75.27712	37.87092	4698.0
259	10.4	41.0	-6.5	-75.27664	37.87102	4704.2
259	9.8	39.8	-6.7	-75.27618	37.87110	4711.0
