P	T	Dewp.	Hu	Wd	Ws	Alt	Lat.	Long.	Time
822.0	-5.7	-31.2	11	289	11.5	1657.0	37.835537	-75.45708	5.216666666666667
821.5	-5.7	-31.2	11	288	11.7	1662.0	37.835503	-75.456964	5.233333333333333
820.9	-5.7	-31.2	11	288	11.8	1667.0	37.835469	-75.456848	5.25
820.4	-5.7	-31.2	11	287	12.0	1672.0	37.835435	-75.456732	5.266666666666667
819.9	-5.6	-31.2	11	287	12.1	1677.0	37.835401	-75.456616	5.283333333333333
819.3	-5.6	-31.2	11	286	12.3	1682.0	37.835367	-75.4565	5.3
818.7	-5.6	-31.2	11	286	12.4	1688.0	37.835333	-75.456384	5.316666666666666
818.2	-5.6	-31.2	11	285	12.6	1693.0	37.835299	-75.456268	5.333333333333333
817.6	-5.6	-31.1	11	285	12.7	1698.0	37.835265	-75.456152	5.35
817.1	-5.6	-31.1	11	284	12.9	1703.0	37.835237	-75.456008	5.366666666666666
816.5	-5.6	-31.1	11	284	13.0	1709.0	37.835214	-75.45584	5.383333333333334
815.9	-5.6	-31.1	11	283	13.2	1715.0	37.835192	-75.455673	5.4
815.3	-5.6	-31.1	11	283	13.3	1721.0	37.835169	-75.455506	5.416666666666667
814.8	-5.6	-31.1	11	283	13.5	1726.0	37.835146	-75.455339	5.433333333333334
814.2	-5.6	-31.0	11	282	13.6	1732.0	37.835123	-75.455172	5.45
813.6	-5.7	-31.0	11	282	13.8	1738.0	37.835101	-75.455005	5.466666666666667
813.0	-5.7	-31.1	11	281	14.0	1743.0	37.835078	-75.454838	5.483333333333333
812.4	-5.7	-31.1	11	281	14.1	1749.0	37.835055	-75.454671	5.5
811.8	-5.7	-31.1	11	281	14.3	1755.0	37.835033	-75.454503	5.516666666666667
811.2	-5.8	-31.1	11	280	14.4	1760.0	37.835010	-75.454336	5.533333333333333
810.6	-5.8	-31.1	11	280	14.6	1766.0	37.834987	-75.454169	5.55
810.0	-5.8	-31.1	11	280	14.7	1772.0	37.834964	-75.454002	5.566666666666666
809.5	-5.8	-31.0	11	280	14.8	1777.0	37.834942	-75.453835	5.583333333333333
808.9	-5.9	-31.0	11	279	15.0	1783.0	37.834919	-75.453668	5.6
808.3	-5.9	-31.0	11	279	15.1	1789.0	37.834896	-75.453501	5.616666666666666
807.7	-5.9	-31.0	11	279	15.3	1794.0	37.834874	-75.453334	5.633333333333334
807.1	-5.9	-31.0	12	278	15.4	1800.0	37.834851	-75.453166	5.65
806.5	-6.0	-31.0	12	278	15.6	1806.0	37.834828	-75.452999	5.666666666666667
805.9	-6.0	-31.0	12	278	15.7	1811.0	37.834805	-75.452832	5.683333333333334
805.4	-6.0	-30.9	12	278	15.9	1817.0	37.834783	-75.452665	5.7
804.8	-6.1	-30.9	12	277	16.0	1823.0	37.834760	-75.452498	5.716666666666667
804.2	-6.1	-30.8	12	277	16.2	1829.0	37.834737	-75.452331	5.733333333333333
803.6	-6.1	-30.8	12	277	16.3	1834.0	37.834715	-75.452164	5.75
803.0	-6.2	-30.7	12	277	16.5	1840.0	37.834692	-75.451997	5.766666666666667
802.4	-6.2	-30.6	12	276	16.6	1846.0	37.834669	-75.451829	5.783333333333333
801.8	-6.2	-30.6	12	276	16.8	1851.0	37.834646	-75.451662	5.8
801.3	-6.3	-30.5	12	276	16.9	1857.0	37.834624	-75.451495	5.816666666666666
800.7	-6.3	-30.4	13	276	17.1	1863.0	37.834601	-75.451328	5.833333333333333
800.1	-6.4	-30.2	13	276	17.1	1868.0	37.834578	-75.451161	5.85
799.5	-6.4	-29.9	13	276	17.1	1874.0	37.834556	-75.450994	5.866666666666666
799.0	-6.4	-29.7	14	276	17.1	1880.0	37.834533	-75.450797	5.883333333333334
798.4	-6.5	-29.3	14	276	17.1	1885.0	37.834511	-75.450598	5.9
797.8	-6.5	-29.0	15	276	17.1	1891.0	37.834489	-75.450399	5.916666666666667
797.3	-6.6	-28.7	15	276	17.1	1896.0	37.834466	-75.4502	5.933333333333334
796.7	-6.7	-28.4	16	276	17.1	1902.0	37.834444	-75.450001	5.95
796.1	-6.7	-28.2	16	276	17.1	1907.0	37.834422	-75.449802	5.966666666666667
795.6	-6.8	-27.9	17	276	17.1	1913.0	37.834400	-75.449603	5.983333333333333
795.0	-6.9	-27.7	17	276	17.1	1918.0	37.834377	-75.449403	6.0
794.5	-6.9	-27.5	17	276	17.1	1924.0	37.834355	-75.449204	6.016666666666667
793.9	-7.0	-27.2	18	276	17.1	1929.0	37.834333	-75.449005	6.033333333333333
793.3	-7.0	-26.9	19	276	17.1	1935.0	37.834311	-75.448806	6.05
792.8	-7.1	-26.5	19	276	17.1	1940.0	37.834288	-75.448607	6.066666666666666
792.2	-7.1	-26.1	20	276	17.1	1946.0	37.834266	-75.448408	6.083333333333333
791.7	-7.2	-25.7	21	276	17.1	1951.0	37.834244	-75.448209	6.1
791.1	-7.2	-25.3	22	276	17.1	1957.0	37.834221	-75.44801	6.116666666666666
790.5	-7.3	-24.8	23	276	17.1	1962.0	37.834199	-75.447811	6.133333333333334
790.0	-7.4	-24.3	24	276	17.1	1968.0	37.834177	-75.447612	6.15
789.4	-7.5	-23.8	25	276	17.1	1973.0	37.834155	-75.447413	6.166666666666667
788.9	-7.6	-23.2	27	276	17.1	1979.0	37.834132	-75.447214	6.183333333333334
788.3	-7.7	-22.7	29	276	17.1	1984.0	37.834110	-75.447015	6.2
787.7	-7.7	-22.1	30	276	17.1	1990.0	37.834088	-75.446816	6.216666666666667
787.2	-7.8	-21.4	32	276	17.1	1995.0	37.834065	-75.446617	6.233333333333333
786.6	-7.8	-20.6	35	276	17.1	2001.0	37.834043	-75.446417	6.25
786.1	-7.8	-19.9	37	276	17.1	2007.0	37.834021	-75.446218	6.266666666666667
785.5	-7.8	-19.1	40	276	17.1	2012.0	37.833999	-75.446019	6.283333333333333
785.0	-7.8	-18.3	42	276	17.1	2018.0	37.833976	-75.44582	6.3
784.4	-7.7	-17.5	45	276	17.1	2023.0	37.833954	-75.445621	6.316666666666666
783.9	-7.7	-16.8	48	276	17.1	2029.0	37.833932	-75.445422	6.333333333333333
783.3	-7.6	-16.0	51	276	17.1	2034.0	37.833909	-75.445223	6.35
782.8	-7.5	-15.2	54	276	17.1	2040.0	37.833887	-75.445024	6.366666666666666
782.2	-7.3	-14.5	56	276	17.1	2045.0	37.833865	-75.444825	6.383333333333334
781.7	-7.2	-13.8	59	276	17.1	2050.0	37.833872	-75.444593	6.4
781.2	-7.1	-13.1	62	276	17.1	2055.0	37.833881	-75.444359	6.416666666666667
780.7	-7.0	-12.5	64	276	17.1	2060.0	37.833890	-75.444125	6.433333333333334
780.3	-6.9	-11.9	67	276	17.1	2064.0	37.833899	-75.443891	6.45
779.8	-6.8	-11.4	70	276	17.1	2069.0	37.833908	-75.443657	6.466666666666667
779.3	-6.7	-10.9	72	276	17.1	2074.0	37.833917	-75.443423	6.483333333333333
778.8	-6.6	-10.5	74	276	17.1	2079.0	37.833926	-75.443189	6.5
778.3	-6.6	-10.1	76	275	17.3	2084.0	37.833935	-75.442955	6.516666666666667
777.9	-6.6	-9.8	78	275	17.4	2088.0	37.833944	-75.442721	6.533333333333333
777.4	-6.5	-9.5	79	274	17.6	2093.0	37.833953	-75.442487	6.55
776.9	-6.5	-9.3	81	274	17.8	2098.0	37.833962	-75.442252	6.566666666666666
776.4	-6.6	-9.1	82	273	18.0	2103.0	37.833971	-75.442018	6.583333333333333
776.0	-6.6	-9.0	83	273	18.2	2107.0	37.833980	-75.441784	6.6
775.5	-6.6	-8.9	84	272	18.4	2112.0	37.833989	-75.44155	6.616666666666666
775.0	-6.6	-8.8	85	272	18.6	2117.0	37.833998	-75.441316	6.633333333333334
774.5	-6.6	-8.7	85	271	18.8	2122.0	37.834007	-75.441082	6.65
774.1	-6.6	-8.6	86	271	19.0	2127.0	37.834016	-75.440848	6.666666666666667
773.6	-6.6	-8.5	86	270	19.2	2131.0	37.834025	-75.440614	6.683333333333334
773.1	-6.5	-8.4	87	270	19.4	2136.0	37.834034	-75.44038	6.7
772.6	-6.5	-8.3	87	270	19.6	2141.0	37.834043	-75.440146	6.716666666666667
772.2	-6.4	-8.2	87	269	19.8	2146.0	37.834052	-75.439912	6.733333333333333
771.7	-6.4	-8.1	88	269	20.0	2151.0	37.834061	-75.439678	6.75
771.2	-6.4	-8.0	88	268	20.2	2155.0	37.834070	-75.439444	6.766666666666667
770.8	-6.3	-8.0	88	268	20.4	2160.0	37.834079	-75.43921	6.783333333333333
770.3	-6.3	-7.9	89	268	20.6	2165.0	37.834088	-75.438976	6.8
769.8	-6.3	-7.9	89	267	20.9	2170.0	37.834097	-75.438742	6.816666666666666
769.3	-6.3	-7.8	89	267	21.1	2175.0	37.834106	-75.438508	6.833333333333333
768.9	-6.3	-7.8	89	267	21.2	2179.0	37.834115	-75.438274	6.85
768.4	-6.4	-7.8	89	267	21.3	2184.0	37.834124	-75.43804	6.866666666666666
767.9	-6.4	-7.8	90	266	21.4	2189.0	37.834133	-75.437806	6.883333333333334
767.5	-6.4	-7.8	90	266	21.5	2194.0	37.834139	-75.437559	6.9
767.0	-6.4	-7.8	90	266	21.7	2198.0	37.834142	-75.437299	6.916666666666667
766.6	-6.4	-7.7	90	266	21.8	2203.0	37.834144	-75.437039	6.933333333333334
766.1	-6.4	-7.7	90	266	21.9	2208.0	37.834146	-75.436779	6.95
765.6	-6.4	-7.7	90	266	22.0	2212.0	37.834149	-75.436518	6.966666666666667
765.2	-6.3	-7.6	90	265	22.2	2217.0	37.834151	-75.436258	6.983333333333333
764.7	-6.3	-7.6	90	265	22.3	2222.0	37.834154	-75.435998	7.0
764.3	-6.3	-7.5	91	265	22.4	2226.0	37.834156	-75.435738	7.016666666666667
763.8	-6.2	-7.5	91	265	22.5	2231.0	37.834159	-75.435477	7.033333333333333
763.4	-6.2	-7.4	91	265	22.6	2236.0	37.834161	-75.435217	7.05
762.9	-6.2	-7.4	91	264	22.8	2240.0	37.834164	-75.434957	7.066666666666666
762.5	-6.1	-7.4	91	264	22.9	2245.0	37.834166	-75.434697	7.083333333333333
762.0	-6.1	-7.3	91	264	23.0	2250.0	37.834168	-75.434436	7.1
761.6	-6.1	-7.3	91	264	23.1	2254.0	37.834171	-75.434176	7.116666666666666
761.1	-6.1	-7.3	91	264	23.3	2259.0	37.834173	-75.433916	7.133333333333334
760.7	-6.1	-7.3	91	264	23.4	2263.0	37.834176	-75.433656	7.15
760.2	-6.1	-7.3	92	263	23.5	2268.0	37.834178	-75.433396	7.166666666666667
759.8	-6.1	-7.3	92	263	23.5	2273.0	37.834181	-75.433135	7.183333333333334
759.3	-6.1	-7.2	92	263	23.5	2277.0	37.834183	-75.432875	7.2
758.9	-6.1	-7.2	92	263	23.5	2282.0	37.834186	-75.432615	7.216666666666667
758.4	-6.1	-7.2	92	263	23.5	2287.0	37.834188	-75.432355	7.233333333333333
758.0	-6.0	-7.2	92	263	23.5	2291.0	37.834190	-75.432094	7.25
757.5	-6.0	-7.1	92	263	23.5	2296.0	37.834193	-75.431834	7.266666666666667
757.1	-6.0	-7.1	92	263	23.5	2301.0	37.834195	-75.431574	7.283333333333333
756.6	-6.0	-7.1	92	263	23.5	2305.0	37.834198	-75.431314	7.3
756.2	-5.9	-7.0	92	263	23.5	2310.0	37.834200	-75.431053	7.316666666666666
755.7	-5.9	-7.0	92	263	23.5	2315.0	37.834203	-75.430793	7.333333333333333
755.3	-5.9	-7.0	92	263	23.5	2319.0	37.834205	-75.430533	7.35
754.8	-5.9	-6.9	92	263	23.5	2324.0	37.834208	-75.430273	7.366666666666666
754.4	-5.9	-6.9	92	263	23.5	2329.0	37.834210	-75.430013	7.383333333333334
753.9	-5.8	-6.9	93	263	23.5	2333.0	37.834212	-75.429752	7.4
753.5	-5.8	-6.8	93	263	23.5	2338.0	37.834227	-75.429484	7.416666666666667
753.0	-5.8	-6.8	93	263	23.5	2343.0	37.834248	-75.42921	7.433333333333334
752.6	-5.8	-6.8	93	263	23.5	2347.0	37.834269	-75.428936	7.45
752.2	-5.8	-6.8	93	263	23.5	2352.0	37.834291	-75.428662	7.466666666666667
751.7	-5.8	-6.8	93	263	23.5	2356.0	37.834312	-75.428388	7.483333333333333
751.3	-5.8	-6.8	93	263	23.5	2361.0	37.834333	-75.428115	7.5
750.8	-5.8	-6.8	93	263	23.5	2365.0	37.834354	-75.427841	7.516666666666667
750.4	-5.8	-6.8	93	263	23.5	2370.0	37.834376	-75.427567	7.533333333333333
750.0	-5.8	-6.7	93	263	23.5	2375.0	37.834397	-75.427293	7.55
749.5	-5.7	-6.7	93	263	23.5	2379.0	37.834418	-75.427019	7.566666666666666
749.1	-5.7	-6.6	93	263	23.5	2384.0	37.834440	-75.426746	7.583333333333333
748.6	-5.7	-6.6	93	263	23.5	2388.0	37.834461	-75.426472	7.6
748.2	-5.6	-6.5	94	263	23.5	2393.0	37.834482	-75.426198	7.616666666666666
747.8	-5.6	-6.4	94	263	23.5	2398.0	37.834504	-75.425924	7.633333333333334
747.3	-5.5	-6.2	94	263	23.5	2402.0	37.834525	-75.42565	7.65
746.9	-5.4	-6.1	95	263	23.5	2407.0	37.834546	-75.425377	7.666666666666667
746.5	-5.4	-6.0	95	263	23.5	2411.0	37.834567	-75.425103	7.683333333333334
746.0	-5.3	-5.9	96	263	23.5	2416.0	37.834589	-75.424829	7.7
745.6	-5.3	-5.8	96	263	23.5	2421.0	37.834610	-75.424555	7.716666666666667
745.1	-5.2	-5.7	97	263	23.5	2425.0	37.834631	-75.424281	7.733333333333333
744.7	-5.2	-5.6	97	263	23.5	2430.0	37.834653	-75.424008	7.75
744.3	-5.2	-5.5	98	263	23.5	2434.0	37.834674	-75.423734	7.766666666666667
743.8	-5.2	-5.4	98	263	23.5	2439.0	37.834695	-75.42346	7.783333333333333
743.4	-5.1	-5.3	99	263	23.5	2444.0	37.834717	-75.423186	7.8
743.0	-5.1	-5.2	99	263	23.5	2448.0	37.834738	-75.422912	7.816666666666666
742.5	-5.1	-5.2	99	263	23.5	2453.0	37.834759	-75.422639	7.833333333333333
742.1	-5.1	-5.1	100	263	23.5	2457.0	37.834780	-75.422365	7.85
741.7	-5.1	-5.1	100	263	23.5	2462.0	37.834802	-75.422091	7.866666666666666
741.2	-5.1	-5.1	100	263	23.5	2467.0	37.834823	-75.421817	7.883333333333334
740.8	-5.1	-5.1	100	263	23.5	2471.0	37.834844	-75.421543	7.9
740.4	-5.1	-5.1	100	263	23.5	2476.0	37.834875	-75.421269	7.916666666666667
739.9	-5.1	-5.1	100	263	23.5	2481.0	37.834925	-75.420995	7.933333333333334
739.5	-5.1	-5.1	100	263	23.5	2485.0	37.834975	-75.420721	7.95
739.0	-5.1	-5.1	100	263	23.5	2490.0	37.835025	-75.420446	7.966666666666667
738.6	-5.1	-5.1	100	263	23.5	2495.0	37.835075	-75.420172	7.983333333333333
738.1	-5.1	-5.1	100	263	23.5	2500.0	37.835125	-75.419898	8.0
737.7	-5.1	-5.1	100	263	23.5	2504.0	37.835175	-75.419623	8.016666666666667
737.2	-5.1	-5.1	100	263	23.5	2509.0	37.835225	-75.419349	8.033333333333333
736.8	-5.1	-5.1	100	263	23.5	2514.0	37.835275	-75.419075	8.05
736.3	-5.1	-5.1	100	263	23.5	2519.0	37.835325	-75.4188	8.066666666666666
735.9	-5.1	-5.1	100	263	23.5	2524.0	37.835375	-75.418526	8.083333333333334
735.5	-5.1	-5.1	100	263	23.5	2528.0	37.835425	-75.418252	8.1
735.0	-5.1	-5.2	99	263	23.5	2533.0	37.835475	-75.417977	8.116666666666667
734.6	-5.1	-5.2	99	263	23.5	2538.0	37.835525	-75.417703	8.133333333333333
734.1	-5.1	-5.3	99	263	23.5	2543.0	37.835575	-75.417428	8.15
733.7	-5.2	-5.4	98	263	23.5	2547.0	37.835625	-75.417154	8.166666666666666
733.2	-5.2	-5.4	98	263	23.5	2552.0	37.835675	-75.41688	8.183333333333334
732.8	-5.2	-5.5	98	263	23.6	2557.0	37.835725	-75.416605	8.2
732.3	-5.2	-5.6	97	263	23.6	2562.0	37.835775	-75.416331	8.216666666666667
731.9	-5.3	-5.7	97	263	23.7	2567.0	37.835825	-75.416057	8.233333333333333
731.4	-5.3	-5.8	97	263	23.7	2571.0	37.835875	-75.415782	8.25
731.0	-5.3	-5.8	96	263	23.8	2576.0	37.835925	-75.415508	8.266666666666667
730.6	-5.4	-5.9	96	263	23.8	2581.0	37.835975	-75.415234	8.283333333333333
730.1	-5.4	-6.0	96	262	23.9	2586.0	37.836026	-75.414959	8.3
729.7	-5.4	-6.1	95	262	23.9	2590.0	37.836076	-75.414685	8.316666666666666
729.2	-5.5	-6.1	95	262	24.0	2595.0	37.836126	-75.414411	8.333333333333334
728.8	-5.5	-6.2	95	262	24.0	2600.0	37.836176	-75.414136	8.35
728.3	-5.5	-6.2	95	262	24.1	2605.0	37.836226	-75.413862	8.366666666666667
727.9	-5.5	-6.3	94	262	24.1	2609.0	37.836276	-75.413588	8.383333333333333
727.5	-5.6	-6.3	94	262	24.2	2614.0	37.836326	-75.413313	8.4
727.0	-5.6	-6.4	94	262	24.2	2619.0	37.836376	-75.413039	8.416666666666666
726.5	-5.6	-6.4	94	262	24.3	2624.0	37.836426	-75.412765	8.433333333333334
726.0	-5.6	-6.4	94	261	24.3	2629.0	37.836486	-75.412474	8.45
725.5	-5.7	-6.5	94	261	24.4	2635.0	37.836546	-75.412182	8.466666666666667
725.0	-5.7	-6.5	94	261	24.4	2641.0	37.836606	-75.41189	8.483333333333333
724.5	-5.7	-6.5	94	261	24.5	2646.0	37.836667	-75.411598	8.5
724.0	-5.7	-6.5	94	261	24.7	2652.0	37.836727	-75.411306	8.516666666666667
723.5	-5.8	-6.6	94	260	24.9	2658.0	37.836788	-75.411014	8.533333333333333
722.9	-5.8	-6.6	94	260	25.1	2663.0	37.836848	-75.410722	8.55
722.4	-5.8	-6.6	94	259	25.3	2669.0	37.836909	-75.41043	8.566666666666666
721.9	-5.9	-6.7	94	259	25.5	2675.0	37.836969	-75.410138	8.583333333333334
721.4	-5.9	-6.7	94	258	25.7	2680.0	37.837030	-75.409845	8.6
720.9	-5.9	-6.7	94	258	25.9	2686.0	37.837090	-75.409553	8.616666666666667
720.3	-6.0	-6.8	94	258	26.1	2692.0	37.837150	-75.409261	8.633333333333333
719.8	-6.0	-6.8	94	257	26.3	2697.0	37.837211	-75.408969	8.65
719.3	-6.0	-6.9	94	257	26.5	2703.0	37.837271	-75.408677	8.666666666666666
718.8	-6.1	-6.9	94	256	26.8	2709.0	37.837332	-75.408385	8.683333333333334
718.3	-6.1	-6.9	94	256	27.0	2714.0	37.837392	-75.408093	8.7
717.7	-6.1	-7.0	94	256	27.2	2720.0	37.837453	-75.407801	8.716666666666667
717.2	-6.2	-7.0	94	255	27.4	2726.0	37.837513	-75.407509	8.733333333333333
716.7	-6.2	-7.0	94	255	27.6	2731.0	37.837574	-75.407217	8.75
716.2	-6.2	-7.1	94	255	27.8	2737.0	37.837634	-75.406925	8.766666666666667
715.7	-6.3	-7.1	94	254	28.1	2742.0	37.837694	-75.406633	8.783333333333333
715.2	-6.3	-7.1	94	254	28.3	2748.0	37.837755	-75.406341	8.8
714.6	-6.3	-7.1	94	254	28.5	2754.0	37.837815	-75.406049	8.816666666666666
714.1	-6.3	-7.2	94	253	28.7	2759.0	37.837876	-75.405757	8.833333333333334
713.6	-6.3	-7.2	94	253	28.7	2765.0	37.837936	-75.405465	8.85
713.1	-6.4	-7.2	94	253	28.7	2771.0	37.837997	-75.405173	8.866666666666667
712.6	-6.4	-7.2	94	253	28.7	2776.0	37.838057	-75.404881	8.883333333333333
712.1	-6.4	-7.3	94	253	28.7	2782.0	37.838118	-75.404589	8.9
711.6	-6.5	-7.3	94	253	28.7	2788.0	37.838178	-75.404297	8.916666666666666
711.1	-6.5	-7.3	94	253	28.7	2793.0	37.838238	-75.404005	8.933333333333334
710.5	-6.5	-7.3	94	253	28.7	2799.0	37.838310	-75.403703	8.95
710.0	-6.5	-7.3	94	253	28.7	2805.0	37.838398	-75.403387	8.966666666666667
709.5	-6.6	-7.4	94	253	28.7	2810.0	37.838486	-75.403072	8.983333333333333
709.0	-6.6	-7.4	94	253	28.7	2816.0	37.838574	-75.402756	9.0
708.5	-6.6	-7.4	94	253	28.7	2821.0	37.838662	-75.40244	9.016666666666667
708.0	-6.6	-7.4	94	253	28.7	2827.0	37.838750	-75.402124	9.033333333333333
707.5	-6.6	-7.4	94	253	28.7	2832.0	37.838838	-75.401808	9.05
707.0	-6.6	-7.4	94	253	28.7	2838.0	37.838926	-75.401492	9.066666666666666
706.5	-6.6	-7.4	94	253	28.7	2844.0	37.839014	-75.401176	9.083333333333334
706.0	-6.6	-7.4	94	253	28.7	2849.0	37.839102	-75.40086	9.1
705.5	-6.6	-7.4	94	253	28.7	2855.0	37.839190	-75.400544	9.116666666666667
705.0	-6.6	-7.4	94	253	28.7	2860.0	37.839278	-75.400228	9.133333333333333
704.5	-6.6	-7.4	94	253	28.7	2866.0	37.839366	-75.399913	9.15
704.0	-6.6	-7.4	94	253	28.7	2871.0	37.839454	-75.399597	9.166666666666666
703.5	-6.6	-7.4	94	253	28.7	2877.0	37.839542	-75.399281	9.183333333333334
703.0	-6.7	-7.4	94	253	28.7	2882.0	37.839630	-75.398965	9.2
702.5	-6.7	-7.4	94	253	28.7	2888.0	37.839718	-75.398649	9.216666666666667
702.0	-6.7	-7.4	95	253	28.7	2894.0	37.839806	-75.398333	9.233333333333333
701.5	-6.7	-7.4	95	253	28.7	2899.0	37.839894	-75.398017	9.25
701.0	-6.7	-7.5	95	253	28.7	2905.0	37.839983	-75.397701	9.266666666666667
700.5	-6.8	-7.5	95	253	28.7	2910.0	37.840071	-75.397385	9.283333333333333
700.0	-6.8	-7.5	95	253	28.7	2916.0	37.840159	-75.397069	9.3
699.5	-6.8	-7.6	95	253	28.7	2921.0	37.840247	-75.396753	9.316666666666666
699.0	-6.9	-7.6	95	253	28.7	2927.0	37.840335	-75.396438	9.333333333333334
698.5	-6.9	-7.6	94	253	28.7	2933.0	37.840423	-75.396122	9.35
698.0	-6.9	-7.7	94	253	28.7	2938.0	37.840511	-75.395806	9.366666666666667
697.5	-7.0	-7.7	94	253	28.7	2944.0	37.840599	-75.39549	9.383333333333333
697.0	-7.0	-7.7	94	253	28.7	2949.0	37.840687	-75.395174	9.4
696.6	-7.0	-7.8	94	253	28.7	2955.0	37.840775	-75.394858	9.416666666666666
696.1	-7.1	-7.8	95	253	28.7	2960.0	37.840863	-75.394542	9.433333333333334
695.6	-7.1	-7.8	95	253	28.7	2966.0	37.840944	-75.39423	9.45
695.2	-7.2	-7.9	95	253	28.7	2971.0	37.841012	-75.393926	9.466666666666667
694.7	-7.2	-7.9	95	253	28.7	2976.0	37.841081	-75.393621	9.483333333333333
694.2	-7.2	-8.0	95	253	28.7	2981.0	37.841150	-75.393316	9.5
693.8	-7.3	-8.0	95	253	28.7	2986.0	37.841219	-75.393011	9.516666666666667
693.3	-7.3	-8.0	95	253	28.7	2991.0	37.841287	-75.392706	9.533333333333333
692.9	-7.3	-8.1	95	253	28.7	2996.0	37.841356	-75.392401	9.55
692.4	-7.4	-8.1	95	253	28.7	3001.0	37.841425	-75.392096	9.566666666666666
692.0	-7.4	-8.1	95	253	28.7	3006.0	37.841494	-75.391791	9.583333333333334
691.6	-7.4	-8.2	95	253	28.7	3011.0	37.841562	-75.391487	9.6
691.1	-7.5	-8.2	95	253	28.7	3016.0	37.841631	-75.391182	9.616666666666667
690.7	-7.5	-8.2	94	253	28.7	3021.0	37.841700	-75.390877	9.633333333333333
690.2	-7.6	-8.3	94	253	28.7	3026.0	37.841769	-75.390572	9.65
689.8	-7.6	-8.3	94	253	28.7	3031.0	37.841837	-75.390267	9.666666666666666
689.4	-7.6	-8.4	94	253	28.7	3036.0	37.841906	-75.389962	9.683333333333334
688.9	-7.7	-8.4	94	253	28.7	3041.0	37.841975	-75.389657	9.7
688.5	-7.7	-8.5	94	253	28.7	3046.0	37.842043	-75.389352	9.716666666666667
688.0	-7.7	-8.5	94	253	28.7	3051.0	37.842112	-75.389048	9.733333333333333
687.6	-7.8	-8.6	94	253	28.7	3056.0	37.842181	-75.388743	9.75
687.2	-7.8	-8.6	94	253	28.7	3061.0	37.842250	-75.388438	9.766666666666667
686.7	-7.8	-8.6	94	253	28.7	3066.0	37.842318	-75.388133	9.783333333333333
686.3	-7.9	-8.7	94	253	28.7	3071.0	37.842387	-75.387828	9.8
685.8	-7.9	-8.7	94	253	28.7	3076.0	37.842456	-75.387523	9.816666666666666
685.4	-7.9	-8.7	94	253	28.7	3081.0	37.842525	-75.387218	9.833333333333334
685.0	-8.0	-8.8	94	253	28.7	3086.0	37.842593	-75.386913	9.85
684.5	-8.0	-8.8	94	253	28.7	3091.0	37.842662	-75.386609	9.866666666666667
684.1	-8.0	-8.8	94	253	28.7	3096.0	37.842731	-75.386304	9.883333333333333
683.6	-8.1	-8.9	94	253	28.7	3101.0	37.842800	-75.385999	9.9
683.2	-8.1	-8.9	94	253	28.7	3106.0	37.842868	-75.385694	9.916666666666666
682.8	-8.1	-8.9	94	253	28.7	3111.0	37.842937	-75.385389	9.933333333333334
682.3	-8.2	-9.0	94	253	28.7	3116.0	37.843006	-75.385084	9.95
681.9	-8.2	-9.0	94	253	28.7	3121.0	37.843080	-75.384766	9.966666666666667
681.4	-8.2	-9.0	94	253	28.7	3126.0	37.843162	-75.384428	9.983333333333333
681.0	-8.2	-9.1	94	253	28.7	3131.0	37.843244	-75.38409	10.0
680.6	-8.3	-9.1	94	253	28.7	3136.0	37.843325	-75.383753	10.016666666666667
680.1	-8.3	-9.2	93	253	28.7	3141.0	37.843407	-75.383415	10.033333333333333
679.7	-8.3	-9.2	93	253	28.7	3146.0	37.843489	-75.383077	10.05
679.2	-8.4	-9.3	93	253	28.7	3151.0	37.843571	-75.38274	10.066666666666666
678.8	-8.4	-9.3	93	253	28.7	3156.0	37.843653	-75.382402	10.083333333333334
678.4	-8.4	-9.4	93	253	28.7	3161.0	37.843735	-75.382064	10.1
677.9	-8.4	-9.4	92	253	28.7	3166.0	37.843816	-75.381727	10.116666666666667
677.5	-8.4	-9.5	92	253	28.7	3171.0	37.843898	-75.381389	10.133333333333333
677.0	-8.5	-9.5	92	253	28.7	3176.0	37.843980	-75.381051	10.15
676.6	-8.5	-9.6	92	253	28.7	3181.0	37.844062	-75.380714	10.166666666666666
676.1	-8.5	-9.6	92	253	28.7	3186.0	37.844144	-75.380376	10.183333333333334
675.7	-8.5	-9.7	91	253	28.7	3191.0	37.844226	-75.380038	10.2
675.3	-8.6	-9.7	91	253	28.7	3196.0	37.844307	-75.3797	10.216666666666667
674.8	-8.6	-9.8	91	253	28.7	3201.0	37.844389	-75.379363	10.233333333333333
674.4	-8.6	-9.8	91	253	28.7	3206.0	37.844471	-75.379025	10.25
674.0	-8.7	-9.9	91	253	28.7	3212.0	37.844553	-75.378687	10.266666666666667
673.5	-8.7	-9.9	91	253	28.7	3217.0	37.844635	-75.37835	10.283333333333333
673.1	-8.7	-9.9	91	253	28.7	3222.0	37.844717	-75.378012	10.3
672.6	-8.7	-10.0	91	253	28.7	3227.0	37.844798	-75.377674	10.316666666666666
672.2	-8.8	-10.0	91	253	28.7	3232.0	37.844880	-75.377337	10.333333333333334
671.8	-8.8	-10.1	91	253	28.7	3237.0	37.844962	-75.376999	10.35
671.3	-8.9	-10.1	90	253	28.7	3242.0	37.845044	-75.376661	10.366666666666667
670.9	-8.9	-10.2	90	253	28.7	3247.0	37.845126	-75.376324	10.383333333333333
670.5	-8.9	-10.2	90	253	28.7	3252.0	37.845208	-75.375986	10.4
